
[Name]
parachute_model_surface

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ]
-8.01444333e-03, -5.07493258e-01, -3.04633994e-02, -2.21976166e+01
5.60682127e-03, -5.07425010e-01, 3.09969932e-02, -2.61970196e+01
5.61869843e-03, -5.07511616e-01, -3.09948418e-02, -2.63013706e+01
1.51451090e-02, -5.07837951e-01, 2.76202038e-02, -1.86662922e+01
-8.86137411e-03, -5.07752597e-01, -3.02279014e-02, -2.13724461e+01
2.15047598e-02, -5.07802367e-01, 2.30172835e-02, -9.96352863e+00
2.07011937e-03, -5.08045137e-01, 3.14319059e-02, -2.66489353e+01
1.59990881e-02, -5.07521749e-01, 2.71344651e-02, -1.74942493e+01
1.52007639e-02, -5.07783711e-01, -2.75896136e-02, -1.95193043e+01
3.02799176e-02, -5.07640958e-01, -8.68197251e-03, -2.54429960e+00
1.33469868e-02, -5.07546961e-01, -2.85325777e-02, -2.15124111e+01
8.86422861e-03, -5.07813096e-01, 3.02270651e-02, -2.45659351e+01
2.37207245e-02, -5.07722616e-01, 2.07262449e-02, -6.67957115e+00
-1.60929803e-02, -5.07639289e-01, 2.70788856e-02, -1.21726065e+01
2.36963481e-02, -5.07725835e-01, -2.07541101e-02, -6.95219946e+00
3.15000005e-02, -5.07552028e-01, 1.71468196e-06, -1.99169469e+00
-5.89305395e-03, -5.07511914e-01, -3.09438519e-02, -2.41956234e+01
1.07528856e-02, -5.07549524e-01, 2.96078622e-02, -2.30290985e+01
-2.93576233e-02, -5.07723212e-01, 1.14184050e-02, 1.67858410e+01
1.25660915e-02, -5.07508397e-01, 2.88850032e-02, -2.17392063e+01
1.37547182e-03, -5.08191466e-01, -3.14699560e-02, -2.67133541e+01
-2.23302530e-04, -5.07635176e-01, -3.14992107e-02, -2.67431393e+01
3.14349569e-02, -5.07816970e-01, -2.02323659e-03, -1.89421904e+00
2.05752291e-02, -5.08454561e-01, -2.38518324e-02, -1.19984665e+01
2.06553433e-02, -5.08365035e-01, 2.37824898e-02, -1.10921898e+01
-2.88652536e-02, -5.07929146e-01, 1.26113920e-02, 1.56111469e+01
3.14424522e-02, -5.07826328e-01, 1.90320122e-03, -2.32125568e+00
3.14887315e-02, -5.07745326e-01, 8.42568581e-04, -2.12010121e+00
2.23063119e-02, -5.07604241e-01, 2.22413689e-02, -8.74051666e+00
-1.33653777e-02, -5.07674634e-01, 2.85239667e-02, -1.60628262e+01
-1.35349762e-02, -5.07622063e-01, -2.84438822e-02, -1.55654087e+01
-3.14301550e-02, -5.07824898e-01, 2.09653564e-03, 2.28480453e+01
-2.96722241e-02, -5.07505596e-01, 1.05739860e-02, 1.74854622e+01
-2.86265071e-02, -5.08587956e-01, -1.31443180e-02, 1.54478607e+01
7.82943889e-03, -5.07777333e-01, 3.05114724e-02, -2.52137451e+01
-3.14925537e-02, -5.07415950e-01, -6.84904750e-04, 2.27619495e+01
2.85901166e-02, -5.08615017e-01, -1.32232839e-02, -2.63067126e+00
1.25848204e-02, -5.07816434e-01, -2.88768467e-02, -2.19994907e+01
2.43050307e-02, -5.07563829e-01, 2.00378504e-02, -5.94859791e+00
1.18515799e-02, -5.07880628e-01, -2.91854423e-02, -2.25585079e+01
-3.85763744e-18, -5.08355916e-01, 3.15000005e-02, -2.64399242e+01
-2.09082589e-02, -5.07916629e-01, 2.35604495e-02, -3.05131721e+00
1.15951374e-02, -5.07647634e-01, 2.92882714e-02, -2.25899200e+01
-1.52387554e-02, -5.07895410e-01, -2.75686476e-02, -1.31655760e+01
3.13606225e-02, -5.07730305e-01, 2.95994664e-03, -2.56258392e+00
-8.61532148e-03, -5.08500516e-01, 3.02989483e-02, -2.13055859e+01
-2.07145736e-02, -5.08439600e-01, -2.37309188e-02, -3.06568718e+00
3.00841946e-02, -5.08052945e-01, -9.33762360e-03, -2.59976125e+00
-1.19933684e-03, -5.08020520e-01, 3.14771608e-02, -2.63232555e+01
-3.02146338e-02, -5.08025944e-01, -8.90651159e-03, 1.95544891e+01
1.12289945e-02, -5.08445621e-01, -2.94305924e-02, -2.32229824e+01
-3.14182304e-02, -5.07895112e-01, -2.26824265e-03, 2.27985249e+01
-1.99415702e-02, -5.08795023e-01, -2.43840888e-02, -4.50348425e+00
-2.17814278e-03, -5.08431315e-01, -3.14246044e-02, -2.57891083e+01
-1.25841964e-02, -5.07869184e-01, 2.88771205e-02, -1.70331402e+01
-1.27108339e-02, -5.07888734e-01, -2.88216025e-02, -1.67653675e+01
-2.84476206e-02, -5.07664204e-01, 1.35271195e-02, 1.42817745e+01
2.42946073e-02, -5.07580161e-01, -2.00504865e-02, -6.09474468e+00
-1.76989175e-02, -5.07529438e-01, -2.60575972e-02, -9.17711067e+00
-1.16593046e-02, -5.08126438e-01, 2.92627867e-02, -1.77940159e+01
-1.16247507e-02, -5.08099735e-01, -2.92765293e-02, -1.79032364e+01
8.44709855e-03, -5.08654892e-01, -3.03462781e-02, -2.50004482e+01
2.31513567e-03, -5.08638322e-01, -3.14148068e-02, -2.67010880e+01
2.56158337e-02, -5.08533478e-01, -1.83324590e-02, -4.29890108e+00
-2.75480859e-02, -5.08539975e-01, -1.52758975e-02, 1.27920313e+01
2.17729006e-02, -5.07358849e-01, -2.27638055e-02, -1.01256742e+01
2.56362874e-02, -5.08539438e-01, 1.83038469e-02, -4.48686934e+00
2.91145127e-02, -5.08975863e-01, -1.20247751e-02, -2.70024681e+00
-2.74773557e-02, -5.08584559e-01, 1.54027576e-02, 1.23920870e+01
2.69406512e-02, -5.08891404e-01, 1.63233373e-02, -3.75675893e+00
2.75656246e-02, -5.08520603e-01, 1.52442241e-02, -3.59496713e+00
5.68453397e-04, -5.07580161e-01, -3.14948708e-02, -2.71365566e+01
-2.28673946e-02, -5.07447362e-01, -2.16640793e-02, 1.08808160e+00
2.97590103e-02, -5.08164883e-01, -1.03272125e-02, -2.62655234e+00
2.69775596e-02, -5.08913159e-01, -1.62622649e-02, -2.97971153e+00
1.97943691e-02, -5.08812129e-01, 2.45037340e-02, -1.25349817e+01
1.74932294e-02, -5.08824527e-01, -2.61961259e-02, -1.66474743e+01
-6.06928859e-03, -5.08891463e-01, 3.09097674e-02, -2.33064117e+01
-3.11239846e-02, -5.08850396e-01, 4.85259341e-03, 2.24548588e+01
-3.05284578e-02, -5.08585930e-01, 7.76294665e-03, 2.07590923e+01
2.75289118e-02, -5.08540273e-01, -1.53104225e-02, -2.75459075e+00
-2.34548766e-02, -5.07978976e-01, -2.10266225e-02, 2.53587961e+00
-2.55563725e-02, -5.08525431e-01, -1.84152611e-02, 7.84900856e+00
-2.26023495e-02, -5.08313835e-01, 2.19404604e-02, 5.79224646e-01
2.11656466e-02, -5.07730007e-01, -2.33294982e-02, -1.11658401e+01
-2.96429638e-02, -5.08509278e-01, -1.06557375e-02, 1.81335831e+01
1.30218584e-02, -5.08360505e-01, 2.86824200e-02, -2.11951714e+01
-3.14666964e-02, -5.08045673e-01, -1.44813419e-03, 2.30059090e+01
-2.40159035e-02, -5.08617401e-01, 2.03834828e-02, 4.09699869e+00
-3.09407115e-02, -5.08458436e-01, -5.90951368e-03, 2.17266369e+01
1.78962424e-02, -5.08598387e-01, 2.59224717e-02, -1.54306326e+01
3.10982745e-02, -5.07905483e-01, -5.01470966e-03, -2.23505545e+00
3.02013829e-02, -5.08104444e-01, 8.95134266e-03, -3.48496056e+00
3.04260179e-02, -5.08586287e-01, -8.15520994e-03, -2.54837084e+00
3.13592367e-02, -5.07913113e-01, -2.97461823e-03, -1.96614277e+00
-2.55643055e-02, -5.08550048e-01, 1.84042472e-02, 7.45915937e+00
4.90919594e-03, -5.08024454e-01, 3.11151054e-02, -2.58764896e+01
4.93928371e-03, -5.08037567e-01, -3.11103445e-02, -2.64903660e+01
-2.69734114e-02, -5.08939981e-01, -1.62691474e-02, 1.13580093e+01
3.05134691e-02, -5.08288264e-01, 7.82165304e-03, -3.45852208e+00
-2.07257876e-03, -5.08519113e-01, 3.14317420e-02, -2.54073257e+01
-2.25543138e-02, -5.08445621e-01, -2.19898373e-02, 7.66801417e-01
-2.69712880e-02, -5.08944750e-01, 1.62726641e-02, 1.12408485e+01
2.94825006e-02, -5.08458138e-01, 1.10919885e-02, -3.68247581e+00
-1.79358888e-02, -5.08787870e-01, 2.58950554e-02, -8.32120800e+00
1.97788458e-02, -5.08825898e-01, -2.45162658e-02, -1.32820663e+01
-2.41629574e-02, -5.08565724e-01, -2.02089455e-02, 4.52244186e+00
-8.05812236e-03, -5.08564651e-01, -3.04518752e-02, -2.17476292e+01
1.02785872e-02, -5.08909643e-01, -2.97758412e-02, -2.41242695e+01
-1.05548594e-02, -5.08470058e-01, -2.96790320e-02, -1.89820728e+01
2.81802062e-02, -5.08345068e-01, 1.40757225e-02, -3.55846095e+00
2.62113288e-02, -5.08924067e-01, -1.74704399e-02, -3.52654815e+00
-2.62314752e-02, -5.08960783e-01, -1.74401775e-02, 9.74121952e+00
-3.11396271e-02, -5.08818984e-01, -4.75117145e-03, 2.24268646e+01
2.62423158e-02, -5.08923411e-01, 1.74238589e-02, -3.98035693e+00
-2.02241540e-02, -5.08515000e-01, 2.41502300e-02, -4.11000633e+00
2.86901128e-02, -5.08496821e-01, 1.30049018e-02, -3.67310071e+00
-2.62317043e-02, -5.08968413e-01, 1.74398310e-02, 9.57452488e+00
7.27837626e-03, -5.08897424e-01, -3.06475982e-02, -2.57119999e+01
9.49936174e-03, -5.08958757e-01, 3.00335176e-02, -2.42964840e+01
-3.20030865e-03, -5.08982182e-01, 3.13370079e-02, -2.49864407e+01
3.34265130e-03, -5.08979321e-01, -3.13221440e-02, -2.68582363e+01
-1.07182153e-02, -5.08554280e-01, 2.96204295e-02, -1.87615566e+01
2.25634519e-02, -5.08807302e-01, -2.19804607e-02, -8.76611996e+00
2.16149725e-02, -5.08552134e-01, -2.29138173e-02, -1.03595428e+01
-3.14976834e-02, -5.08842111e-01, 3.82010476e-04, 2.35560703e+01
3.27596767e-03, -5.08768678e-01, 3.13291885e-02, -2.68456726e+01
2.91041750e-02, -5.08248150e-01, 1.20497718e-02, -3.64757156e+00
-1.48299923e-02, -5.09002805e-01, 2.77906712e-02, -1.30933275e+01
-7.48998439e-03, -5.08915305e-01, 3.05965710e-02, -2.22513809e+01
-3.08612175e-02, -5.08809686e-01, 6.31151674e-03, 2.17176895e+01
-4.62183496e-03, -5.08910239e-01, -3.11590862e-02, -2.43384457e+01
-3.24297929e-03, -5.08927822e-01, -3.13326195e-02, -2.51154270e+01
-3.14933509e-02, -5.08537650e-01, -6.47255918e-04, 2.33131466e+01
-3.13224532e-02, -5.08835316e-01, -3.33976420e-03, 2.29941807e+01
-3.13397162e-02, -5.08840501e-01, 3.17367935e-03, 2.32643147e+01
1.88057777e-02, -5.08941591e-01, 2.52703931e-02, -1.39990196e+01
3.09658404e-02, -5.08650005e-01, -5.77639509e-03, -2.31147003e+00
3.14999968e-02, -5.08654892e-01, -1.25053284e-05, -1.91066945e+00
-1.91987287e-02, -5.09190977e-01, 2.49731634e-02, -5.88703966e+00
1.45834945e-02, -5.09100795e-01, -2.79208124e-02, -2.03809700e+01
1.13751751e-03, -5.08900523e-01, 3.14794555e-02, -2.65152435e+01
1.47231082e-02, -5.09019673e-01, 2.78474446e-02, -1.93272552e+01
2.34396178e-02, -5.08946896e-01, -2.10436303e-02, -7.37786818e+00
1.27260966e-04, -5.08676946e-01, -3.14997435e-02, -2.64529686e+01
1.33199105e-02, -5.08516014e-01, -2.85452269e-02, -2.13822861e+01
3.14586423e-02, -5.09061992e-01, -1.61365548e-03, -1.79055190e+00
-2.91772597e-02, -5.08782029e-01, -1.18717132e-02, 1.69848270e+01
1.61418729e-02, -5.08774161e-01, -2.70497687e-02, -1.85123863e+01
2.34461892e-02, -5.08818746e-01, 2.10363064e-02, -7.00204420e+00
-1.58722792e-02, -5.08738160e-01, 2.72088367e-02, -1.18454199e+01
-3.04541029e-02, -5.08645356e-01, -8.04969948e-03, 2.05272980e+01
1.08823599e-02, -5.08562624e-01, 2.95605194e-02, -2.27464409e+01
-9.27922595e-03, -5.08744657e-01, -3.01022585e-02, -2.04469147e+01
1.58263873e-02, -5.08699894e-01, 2.72355545e-02, -1.79486504e+01
-3.00673302e-02, -5.09019494e-01, 9.39179026e-03, 1.97108593e+01
2.22815517e-02, -5.08738995e-01, 2.22661737e-02, -8.75484943e+00
-5.83952898e-03, -5.08465648e-01, -3.09539977e-02, -2.38341770e+01
-1.88377611e-02, -5.08974195e-01, -2.52465606e-02, -6.32598543e+00
2.42924355e-02, -5.08485496e-01, 2.00531185e-02, -5.89891052e+00
3.09601985e-02, -5.08394599e-01, 5.80656342e-03, -3.25780487e+00
-1.59184057e-02, -5.08700550e-01, -2.71818750e-02, -1.17399359e+01
-4.54785582e-03, -5.09085417e-01, 3.11699696e-02, -2.45802364e+01
-2.96512265e-02, -5.08478880e-01, 1.06327226e-02, 1.81163311e+01
-2.32984126e-02, -5.08296967e-01, 2.11998578e-02, 2.20542169e+00
-1.32258739e-02, -5.08628130e-01, 2.85889190e-02, -1.62281990e+01
-3.00605986e-02, -5.09121895e-01, -9.41331126e-03, 1.96037331e+01
-1.36226946e-02, -5.08804321e-01, -2.84019765e-02, -1.49099379e+01
1.86963789e-02, -5.08929133e-01, -2.53514387e-02, -1.49295702e+01
2.43178811e-02, -5.08633733e-01, -2.00222563e-02, -6.08040094e+00
-3.14589068e-02, -5.09019852e-01, 1.60845218e-03, 2.36310940e+01
7.26697640e-03, -5.09182811e-01, 3.06503028e-02, -2.54032536e+01
5.91132650e-03, -5.08796871e-01, -3.09403669e-02, -2.63935032e+01
5.81420818e-03, -5.08635044e-01, 3.09587624e-02, -2.59260769e+01
2.98637785e-02, -5.08327246e-01, 1.00202160e-02, -3.59002948e+00
-2.12674029e-02, -5.08936048e-01, 2.32367720e-02, -1.87982023e+00
-2.83410475e-02, -5.08659124e-01, 1.37490034e-02, 1.47637777e+01
3.14037800e-02, -5.08721232e-01, 2.46019172e-03, -2.41690898e+00
-1.48903094e-02, -5.08974075e-01, -2.77583990e-02, -1.31880465e+01
-9.64958686e-03, -5.09251893e-01, 2.99855880e-02, -1.98906441e+01
3.07395551e-02, -5.09184778e-01, 6.87966682e-03, -3.45928788e+00
-1.77735835e-02, -5.08596003e-01, -2.60067247e-02, -8.36429691e+00
3.13164517e-02, -5.08810639e-01, 3.39558325e-03, -2.69375038e+00
-2.49119848e-02, -5.09155214e-01, -1.92780457e-02, 6.55392408e+00
8.44215043e-03, -5.08818090e-01, 3.03476546e-02, -2.49467506e+01
3.11543569e-02, -5.08606911e-01, 4.65360703e-03, -3.02302837e+00
1.20822955e-02, -5.08331537e-01, 2.90906895e-02, -2.20783291e+01
2.07227394e-02, -5.09858131e-01, -2.37237867e-02, -1.22759924e+01
2.49719918e-02, -5.09073138e-01, 1.92002505e-02, -5.14371538e+00
-7.04321591e-03, -5.09286404e-01, -3.07024941e-02, -2.22549610e+01
1.36940917e-02, -5.09092808e-01, 2.83676200e-02, -2.03338642e+01
2.05133725e-02, -5.09703517e-01, 2.39050537e-02, -1.15353584e+01
2.95515507e-02, -5.08939683e-01, -1.09066917e-02, -2.69016576e+00
-2.21203044e-02, -5.08967519e-01, 2.24263724e-02, 2.15021342e-01
4.50964179e-03, -5.09140670e-01, 3.11755221e-02, -2.60983143e+01
4.60305298e-03, -5.09028614e-01, -3.11618671e-02, -2.67145596e+01
3.14680934e-02, -5.08846164e-01, 1.41740718e-03, -2.15424848e+00
-3.14357877e-02, -5.08896112e-01, -2.01026746e-03, 2.35295658e+01
2.18739808e-02, -5.10009587e-01, -2.26666927e-02, -1.02763453e+01
3.13966721e-02, -5.08819878e-01, -2.54932721e-03, -1.83115363e+00
-2.79167108e-02, -5.09023488e-01, 1.45913428e-02, 1.38666840e+01
9.27737635e-03, -5.09163678e-01, -3.01028285e-02, -2.45567417e+01
2.99960338e-02, -5.09369969e-01, -9.61706880e-03, -2.67172241e+00
2.49843821e-02, -5.09092271e-01, -1.91841274e-02, -5.12858820e+00
-3.07075661e-02, -5.09306490e-01, -7.02106813e-03, 2.14647541e+01
-2.91695632e-02, -5.08912325e-01, 1.18906107e-02, 1.70783062e+01
-2.06158180e-02, -5.09873748e-01, -2.38167606e-02, -2.68583465e+00
2.13181637e-02, -5.08978367e-01, 2.31902115e-02, -1.01277256e+01
3.11461072e-02, -5.09010851e-01, -4.70850663e-03, -2.13639760e+00
-3.14904898e-02, -5.09981394e-01, -7.73945823e-04, 2.40625153e+01
1.13032786e-02, -5.09705544e-01, -2.94021405e-02, -2.32329960e+01
1.22376224e-02, -5.08827686e-01, -2.90256888e-02, -2.23612671e+01
-2.16457769e-02, -5.09262025e-01, -2.28847191e-02, -7.85067379e-01
-1.08727661e-03, -5.08966029e-01, 3.14812288e-02, -2.59869041e+01
3.13043110e-02, -5.09060264e-01, -3.50571400e-03, -1.91465032e+00
-1.39205512e-02, -5.09177744e-01, 2.82571819e-02, -1.43411789e+01
1.17297436e-03, -5.09560585e-01, -3.14781554e-02, -2.63107662e+01
-3.09575591e-02, -5.09886980e-01, -5.82061335e-03, 2.24921875e+01
-1.08224654e-03, -5.09079158e-01, -3.14814039e-02, -2.58535309e+01
3.07270996e-02, -5.09423494e-01, -6.93508144e-03, -2.43412614e+00
2.74399947e-02, -5.10121763e-01, 1.54692186e-02, -3.80533123e+00
1.68450586e-02, -5.09382248e-01, 2.66175512e-02, -1.69085598e+01
-1.24462722e-02, -5.08812428e-01, 2.89368331e-02, -1.70174809e+01
2.74374895e-02, -5.10021150e-01, -1.54736619e-02, -2.90747619e+00
-2.48833615e-02, -5.09391487e-01, 1.93149764e-02, 6.52265501e+00
-1.23954937e-02, -5.09072483e-01, -2.89586205e-02, -1.64863529e+01
-8.37066118e-03, -5.10031760e-01, 3.03674508e-02, -2.12761078e+01
-2.33918689e-02, -5.09308159e-01, -2.10966934e-02, 3.09170818e+00
-2.74648927e-02, -5.10067463e-01, -1.54249705e-02, 1.29611778e+01
-2.81314962e-02, -5.09371519e-01, -1.41728260e-02, 1.45637140e+01
-8.41384567e-03, -5.10123432e-01, -3.03555131e-02, -2.05821571e+01
-2.74899956e-02, -5.09864867e-01, 1.53801879e-02, 1.31024485e+01
-1.78884761e-03, -5.10028124e-01, 3.14491652e-02, -2.49899406e+01
-1.68626737e-02, -5.09427071e-01, -2.66063940e-02, -9.60196590e+00
2.80519202e-02, -5.09324551e-01, -1.43296821e-02, -2.73686862e+00
2.41886335e-03, -5.10152996e-01, -3.14069912e-02, -2.63494415e+01
2.55461950e-02, -5.10061204e-01, -1.84293780e-02, -4.56883860e+00
2.87454911e-02, -5.10031343e-01, -1.28820334e-02, -2.78088212e+00
-2.56994218e-02, -5.09963572e-01, -1.82150975e-02, 8.71621609e+00
8.28609429e-03, -5.10105014e-01, -3.03906351e-02, -2.51550446e+01
2.30943342e-03, -5.09280562e-01, 3.14152278e-02, -2.65030613e+01
2.55707931e-02, -5.10099411e-01, 1.83952320e-02, -4.70315123e+00
2.91129425e-02, -5.09604037e-01, 1.20285759e-02, -3.94614244e+00
-2.56920513e-02, -5.10121942e-01, 1.82254910e-02, 8.85102749e+00
2.82468610e-02, -5.09729505e-01, 1.39414798e-02, -3.90308237e+00
3.03661563e-02, -5.09199440e-01, 8.37535691e-03, -3.61800504e+00
1.80277023e-02, -5.10072768e-01, 2.58312207e-02, -1.53156319e+01
-2.87213568e-02, -5.09192526e-01, 1.29357520e-02, 1.60658073e+01
-2.30893958e-02, -5.09434044e-01, 2.14273147e-02, 2.33556318e+00
2.97047310e-02, -5.09512484e-01, 1.04823196e-02, -3.88626289e+00
-2.95596924e-02, -5.09903312e-01, -1.08846053e-02, 1.86254673e+01
-2.14709109e-03, -5.09897053e-01, -3.14267389e-02, -2.53088150e+01
1.29548060e-02, -5.10015905e-01, -2.87127681e-02, -2.19685879e+01
-1.56116234e-02, -5.10182798e-01, 2.73592249e-02, -1.14620962e+01
-1.13457050e-02, -5.09436131e-01, -2.93857958e-02, -1.76982937e+01
1.23393303e-02, -5.09782314e-01, 2.89825983e-02, -2.18932915e+01
-5.68930572e-03, -5.09956241e-01, -3.09819598e-02, -2.33476582e+01
-2.88433656e-02, -5.10164857e-01, -1.26613686e-02, 1.69703770e+01
8.59719235e-03, -5.10323465e-01, 3.03040966e-02, -2.48982430e+01
-1.68282352e-02, -5.09622872e-01, 2.66281907e-02, -9.85862827e+00
-1.17214238e-02, -5.09394765e-01, 2.92379595e-02, -1.72367859e+01
-3.85763744e-18, -5.09824932e-01, 3.15000005e-02, -2.59802475e+01
3.13687399e-02, -5.09958446e-01, -2.87266076e-03, -1.79009783e+00
-3.04092560e-02, -5.10208547e-01, 8.21749307e-03, 2.11805897e+01
3.09853815e-02, -5.10132790e-01, -5.67063643e-03, -2.24890065e+00
3.14011499e-02, -5.10121763e-01, 2.49355612e-03, -2.40592408e+00
-1.30000813e-02, -5.09864986e-01, 2.86922976e-02, -1.55217218e+01
3.14940475e-02, -5.09996653e-01, 6.12434931e-04, -1.92348289e+00
-3.13936174e-02, -5.10237813e-01, -2.58668349e-03, 2.39420033e+01
1.55171361e-02, -5.10125697e-01, 2.74129268e-02, -1.84360085e+01
-3.14891525e-02, -5.10261118e-01, 8.26569565e-04, 2.41533833e+01
2.30338648e-02, -5.10287285e-01, -2.14869976e-02, -8.39322948e+00
-2.66205706e-02, -5.10402024e-01, -1.68402866e-02, 1.09982939e+01
-2.67553944e-02, -5.10757864e-01, 1.66252498e-02, 1.15006351e+01
1.93791892e-02, -5.10193110e-01, 2.48333868e-02, -1.35668974e+01
2.43435893e-02, -5.10179996e-01, -1.99909918e-02, -6.22808027e+00
-3.12388204e-02, -5.10408819e-01, 4.04797681e-03, 2.34995213e+01
2.43042000e-02, -5.09901583e-01, 2.00388581e-02, -6.05555010e+00
9.93158016e-03, -5.10334551e-01, -2.98933722e-02, -2.43937321e+01
-1.55897019e-02, -5.10339022e-01, -2.73717232e-02, -1.14383307e+01
-1.42425513e-02, -5.10240436e-01, -2.80962586e-02, -1.35502806e+01
5.66464895e-03, -5.10114670e-01, 3.09864767e-02, -2.57229939e+01
3.14919725e-02, -5.09840846e-01, -7.11161003e-04, -1.74225259e+00
-1.94126405e-02, -5.10247886e-01, -2.48072445e-02, -4.70675087e+00
3.00475936e-02, -5.09033322e-01, 9.45474021e-03, -3.68256187e+00
1.68336201e-02, -5.10312021e-01, -2.66247857e-02, -1.77112026e+01
1.93986613e-02, -5.10243416e-01, -2.48181783e-02, -1.42185488e+01
3.04097533e-02, -5.10272384e-01, -8.21565278e-03, -2.60927796e+00
2.66030114e-02, -5.10251045e-01, 1.68680120e-02, -3.99404240e+00
2.66071372e-02, -5.10348022e-01, -1.68615021e-02, -3.47501278e+00
-3.12084481e-02, -5.10352790e-01, -4.27584443e-03, 2.33717098e+01
2.16526501e-02, -5.10334909e-01, 2.28782166e-02, -9.98571205e+00
5.44707244e-03, -5.10061145e-01, -3.10254637e-02, -2.64582176e+01
1.02948071e-02, -5.10153472e-01, 2.97702365e-02, -2.36718655e+01
-3.83971987e-04, -5.10370314e-01, -3.14976610e-02, -2.62779636e+01
-5.31549938e-03, -5.10456800e-01, 3.10482774e-02, -2.33224964e+01
3.24058509e-03, -5.10207355e-01, 3.13328691e-02, -2.62552128e+01
-1.00738890e-02, -5.09847403e-01, -2.98457164e-02, -1.88764210e+01
4.10223240e-03, -5.10582209e-01, -3.12317424e-02, -2.67302666e+01
-6.84657181e-03, -5.10383248e-01, 3.07469424e-02, -2.21258526e+01
-3.03874239e-02, -5.10090053e-01, -8.29786249e-03, 2.09453335e+01
2.94999145e-02, -5.10507226e-01, -1.10455900e-02, -2.78109097e+00
-3.07210609e-02, -5.09814501e-01, 6.96178619e-03, 2.18618431e+01
-2.04570349e-02, -5.09999871e-01, 2.39532813e-02, -2.82529187e+00
-1.79996826e-02, -5.10096490e-01, -2.58507542e-02, -7.27293634e+00
-2.82517318e-02, -5.10125041e-01, 1.39316069e-02, 1.52932129e+01
-1.21872369e-02, -5.10551274e-01, -2.90468801e-02, -1.63343563e+01
-2.40135714e-02, -5.10291159e-01, 2.03862302e-02, 4.90301275e+00
-1.43548623e-02, -5.10383964e-01, 2.80390438e-02, -1.34334373e+01
-1.06983641e-02, -5.10026515e-01, 2.96276063e-02, -1.84153500e+01
-3.14042494e-02, -5.10356009e-01, 2.45421682e-03, 2.39453583e+01
-2.41626110e-02, -5.10063767e-01, -2.02093609e-02, 5.13637209e+00
-3.09995897e-02, -5.10185778e-01, 5.59244910e-03, 2.26898270e+01
3.10552623e-02, -5.09622276e-01, 5.27453562e-03, -3.22263312e+00
-2.95387693e-02, -5.09846985e-01, 1.09412605e-02, 1.85715485e+01
6.78685727e-03, -5.10283947e-01, -3.07601783e-02, -2.61379681e+01
-3.95091018e-03, -5.10524988e-01, -3.12512442e-02, -2.43526440e+01
-1.81361418e-02, -5.10383546e-01, 2.57552005e-02, -7.46702576e+00
1.81155726e-02, -5.10374725e-01, -2.57696733e-02, -1.60982590e+01
2.30309181e-02, -5.10047257e-01, 2.14901567e-02, -7.91342592e+00
3.12118661e-02, -5.10389030e-01, -4.25082399e-03, -2.01036358e+00
-3.67065798e-03, -5.10361195e-01, 3.12854014e-02, -2.46481323e+01
-7.05049420e-03, -5.10966122e-01, -3.07008233e-02, -2.18148479e+01
